state,year,price,pop,pop16,cpi,ndi,sales,pimin,log_C_it,log_C_it_lag1,log_P_it,log_Y_it,log_Pn_it
26,86,101.9,5064.0,3914.4,109.6,11942.3991,128.8,85.4,5.1157554375193515,5.121329048294031,-0.07284543428523592,4.691012921897261,-0.2494912737193909
26,87,108.5,5103.0,3952.0,113.6,12519.347162,128.7,90.5,5.113090936798294,5.1157554375193515,-0.04593333330653664,4.702346993397289,-0.22733365558117044
26,88,114.6,5141.0,3984.0,118.3,13240.0,127.4,94.4,5.102293016489079,5.113090936798294,-0.03177596670370192,4.7177740585066585,-0.22568269783288597
26,89,118.9,5159.0,3998.0,124.0,14008.0,122.8,103.8,5.0655055418973465,5.102293016489079,-0.04199876190830073,4.727102308360651,-0.17781559487324866
26,90,129.1,5180.3,4014.5,130.7,14956.0,119.1,115.6,5.034913639370947,5.0655055418973465,-0.012317322777579458,4.739963215466828,-0.12276866439189917
26,91,132.5,5221.8,4031.8,136.2,15331.0,119.9,120.5,5.045287305710668,5.034913639370947,-0.027541748289134967,4.723507807595042,-0.12247464078470219
26,92,153.1,5257.2,4062.4,140.3,16742.0,122.3,135.8,5.064301676350565,5.045287305710668,0.08730831555522262,4.781892824111586,-0.03259977198381953
27,64,30.8,703.0,465.5,31.0,2136.7210488,112.8,26.2,5.137861134157502,5.196091975537437,-0.006472514505617479,4.233040508294041,-0.16822779371809515
27,65,31.0,703.0,467.4,31.5,2292.0060087,118.0,26.1,5.178856094171572,5.137861134157502,-0.01600034134644119,4.287195153596465,-0.1880522315029396
27,66,30.9,703.0,471.2,32.4,2446.2557356,114.9,26.5,5.144136444327998,5.178856094171572,-0.047402238894583906,4.324155440559228,-0.20101368980610707
27,67,31.3,699.0,472.2,33.4,2514.581118,118.0,27.4,5.162932742048063,5.144136444327998,-0.06493780243654708,4.3213056152004885,-0.19801288658863017
27,68,32.4,696.0,475.1,34.8,2639.844319,116.1,32.0,5.1362762408453895,5.162932742048063,-0.07145896398214487,4.328857837545372,-0.083881483980702
27,69,32.6,694.0,471.2,36.7,2789.9531136,117.4,31.9,5.152776235563424,5.1362762408453895,-0.1184644666878626,4.3310033144523885,-0.14017074526972587
27,70,34.0,694.0,482.8,38.8,3091.2059359,111.2,33.8,5.07419985309991,5.152776235563424,-0.13205972201306623,4.377896317644633,-0.13795944414025466
27,71,34.7,710.0,501.1,40.5,3224.7510015,115.6,33.6,5.098595244307959,5.07419985309991,-0.15456228715967987,4.377309043299414,-0.1867759071433348
27,72,40.1,718.0,511.7,41.8,3686.464949,122.2,33.7,5.1443900999746734,5.098595244307959,-0.04152000521818706,4.479526929919439,-0.2153985021723944
27,73,40.9,726.0,523.3,44.4,4281.7239621,119.9,34.4,5.1140531634801025,5.1443900999746734,-0.08210940638942298,4.568871532920759,-0.25518290505882646
27,74,41.8,735.0,534.8,49.3,4548.8140932,121.9,35.8,5.1211786904722745,5.1140531634801025,-0.16502774151793378,4.524697758066999,-0.3199761876419899
27,75,43.7,747.0,548.3,53.8,4888.370539,123.7,38.6,5.127101882121257,5.1211786904722745,-0.20792536506619413,4.509340836661638,-0.3320211906969534
27,76,45.3,756.0,559.9,56.9,5151.3197378,124.9,42.5,5.127796596956218,5.127101882121257,-0.227988308643297,4.5057128794635615,-0.291791265201914
27,77,47.6,768.0,572.4,60.6,5470.1715222,127.0,43.4,5.138138771923968,5.127796596956218,-0.2414621318378945,4.50277035874128,-0.33383545196890957
27,78,51.9,780.0,584.9,65.2,6344.9434632,127.2,49.8,5.133613678140679,5.138138771923968,-0.22814067876076438,4.57795400072701,-0.2694444849020001
27,79,53.7,786.0,591.7,72.6,6767.3185543,120.3,51.7,5.073945665727191,5.133613678140679,-0.30155192031593125,4.534895287964696,-0.33950714031636675
27,80,56.7,787.0,590.7,82.4,7466.100874,122.0,55.3,5.09094101883747,5.073945665727191,-0.3738112261817197,4.506542733584893,-0.3988125283871371
27,81,60.4,793.0,593.6,90.9,8322.2386198,121.1,55.9,5.086234180340724,5.09094101883747,-0.40877089624266405,4.516926561320166,-0.48619562102237973
27,82,65.7,801.0,599.4,96.5,8779.8116351,122.4,64.3,5.097226162264022,5.086234180340724,-0.3844440828543753,4.510667224193037,-0.4059833771013666
27,83,77.2,817.0,611.0,99.6,8956.8364894,113.7,71.0,5.024105536444898,5.097226162264022,-0.25476270755982194,4.499010208654938,-0.338482287549237
27,84,91.3,824.0,616.7,103.9,9446.5017298,110.1,81.7,4.9911768916406585,5.024105536444898,-0.12927811050425905,4.509970866523614,-0.2403748962392245
27,85,95.5,825.0,618.7,107.6,9765.3535142,103.6,87.4,4.92830021362312,4.9911768916406585,-0.11929440024099948,4.508175397098832,-0.20792536506619413
27,86,102.0,817.0,614.8,109.6,10476.558631,97.8,97.8,4.867266660236334,4.92830021362312,-0.07186456122964405,4.560058154529693,-0.11391279747314352
27,87,106.2,809.0,610.0,113.6,10846.136835,91.7,102.7,4.800862339153554,4.867266660236334,-0.06735939747921248,4.558880737206232,-0.10087138935253832
27,88,115.3,805.0,608.0,118.3,11371.0,87.1,112.9,4.747724279310853,4.800862339153554,-0.02568634370932774,4.565597762640381,-0.04672129982872469
27,89,123.0,806.0,610.0,124.0,12390.0,86.2,118.6,4.7352949630089185,4.747724279310853,-0.008097210232619362,4.604363409018151,-0.044525079041411814
27,90,140.4,805.0,609.2,130.7,13318.0,84.7,129.5,4.717811258055566,4.7352949630089185,0.07159087096153452,4.623967162040391,-0.009223739490583775
27,91,143.6,814.1,618.4,136.2,14079.0,82.9,127.0,4.6925827734479695,4.717811258055566,0.052907262898711796,4.638315210747115,-0.06993730725682068
27,92,163.5,830.2,632.6,140.3,15490.0,86.6,155.1,4.733128140315779,4.6925827734479695,0.15303000322889282,4.704166946302499,0.10028708307407767
28,64,27.5,1471.0,1005.8,31.0,2135.9252291,106.3,25.6,5.046424482211475,5.155918087655484,-0.11980119981262065,4.23266798987925,-0.19139485299962947
28,65,27.6,1459.0,1001.0,31.5,2395.5906898,110.5,26.1,5.081767290165373,5.046424482211475,-0.13217177310848308,4.331397568176147,-0.1880522315029396
28,66,29.6,1442.0,993.2,32.4,2588.5716353,106.1,26.2,5.037236309830821,5.081767290165373,-0.09038406146826894,4.380703087605401,-0.2123990120312325
28,67,31.4,1443.0,1000.0,33.4,2670.4117221,110.0,27.4,5.06720464558415,5.037236309830821,-0.06174800706844708,4.381432042557283,-0.19801288658863017
28,68,33.2,1453.0,1016.5,34.8,2801.7600096,109.5,29.2,5.053189579758437,5.06720464558415,-0.04706751085798562,4.388385686769579,-0.17544867750619247
28,69,32.9,1449.0,1018.4,36.7,3106.8921852,108.4,29.9,5.038468984083032,5.053189579758437,-0.10930409728919847,4.43860145311892,-0.20491827466388393
28,70,33.9,1483.0,1059.1,38.8,3295.831645,108.1,34.1,5.019704296933471,5.038468984083032,-0.13500523224282318,4.441993564515482,-0.12912286233975653
28,71,34.7,1505.0,1084.3,40.5,3540.341534,108.6,34.4,5.015529688204675,5.019704296933471,-0.15456228715967987,4.470676505892646,-0.16324540973314086
28,72,41.1,1520.0,1104.7,41.8,3919.2308249,104.9,34.4,4.972144045364344,5.015529688204675,-0.016888218028521626,4.540754355862745,-0.19483977515135786
28,73,41.2,1531.0,1123.1,44.4,4689.133864,106.6,34.4,4.978911909420438,4.972144045364344,-0.07480121308269828,4.659763697761714,-0.25518290505882646
28,74,42.0,1541.0,1141.5,49.3,4679.0301495,110.5,35.8,5.005103890308073,4.978911909420438,-0.16025446276527608,4.5529220533745,-0.3199761876419899
28,75,44.6,1546.0,1155.0,53.8,5349.9167873,114.1,38.6,5.028645863059503,5.005103890308073,-0.18753960814172022,4.599562818825651,-0.3320211906969534
28,76,46.8,1555.0,1171.5,56.9,5448.9331886,118.1,42.6,5.054722289868801,5.028645863059503,-0.19541213820868425,4.561879782153401,-0.28944108785696043
28,77,48.1,1561.0,1184.1,60.6,5813.6772793,117.7,43.4,5.044482663444752,5.054722289868801,-0.23101271596355327,4.563673678986613,-0.33383545196890957
28,78,53.6,1569.0,1197.7,65.2,6579.5388326,117.4,49.8,5.035622330173568,5.044482663444752,-0.19591040085585093,4.614260466699598,-0.2694444849020001
28,79,55.4,1574.0,1205.4,72.6,7449.4686445,116.1,51.7,5.02126057663225,5.035622330173568,-0.2703853280775122,4.630933064113351,-0.33950714031636675
28,80,59.5,1570.0,1194.8,82.4,7640.4288471,116.3,55.3,5.029269871525018,5.02126057663225,-0.325609124363842,4.52962357548918,-0.3988125283871371
28,81,60.9,1577.0,1199.6,90.9,8947.8494935,117.0,55.9,5.035710074885941,5.029269871525018,-0.400526826467582,4.589408501157724,-0.48619562102237973
28,82,69.7,1586.0,1205.4,96.5,9097.384467,117.1,64.3,5.037431931749521,5.035710074885941,-0.32534269057846205,4.546199221637818,-0.4059833771013666
28,83,83.7,1597.0,1212.2,99.6,9525.7819585,110.8,71.0,4.983416753011011,5.037431931749521,-0.17392318709512278,4.560595127415286,-0.338482287549237
28,84,94.8,1606.0,1220.9,103.9,10599.806802,107.7,81.7,4.95350790799424,4.983416753011011,-0.09165948884420572,4.625162155602462,-0.2403748962392245
28,85,95.8,1604.0,1221.9,107.6,11166.625181,105.1,87.4,4.927005762986888,4.95350790799424,-0.11615796275086913,4.642264066276135,-0.20792536506619413
28,86,104.0,1598.0,1220.0,109.6,11542.483357,103.1,97.8,4.905601379621832,4.927005762986888,-0.05244647537254243,4.656952337977517,-0.11391279747314352
28,87,113.7,1594.0,1219.0,113.6,11983.005306,101.3,102.7,4.886302141123526,4.905601379621832,0.0008798944694395177,4.658561194189326,-0.10087138935253832
28,88,123.3,1602.0,1227.0,118.3,12567.0,92.9,112.9,4.798204328737186,4.886302141123526,0.04139663918595761,4.665605838630803,-0.04672129982872469
28,89,139.3,1611.0,1232.0,124.0,13268.0,93.8,118.6,4.809381095095688,4.798204328737186,0.11634831518072328,4.672828834461906,-0.044525079041411814
28,90,143.4,1614.1,1234.3,130.7,15153.0,89.9,129.1,4.766971459506926,4.809381095095688,0.09273330753534381,4.753049190505986,-0.012317322777579458
28,91,152.2,1629.4,1244.7,136.2,15466.0,92.4,127.0,4.795444290517248,4.766971459506926,0.11107105171217349,4.732274951453569,-0.06993730725682068
28,92,169.5,1642.7,1255.1,140.3,16992.0,90.6,153.1,4.775580191929687,4.795444290517248,0.18906993971208966,4.79671493693325,0.08730831555522262
29,64,29.5,418.0,280.6,31.0,2919.3030105,206.3,24.0,5.7278826849336015,5.755676082740395,-0.04959694113937206,4.54511296725074,-0.25593337413720063
29,65,29.7,434.0,289.3,31.5,3016.0633362,192.7,24.2,5.666714897538636,5.7278826849336015,-0.058840500022933465,4.561720183142074,-0.26363491266894673
29,66,29.9,435.0,287.3,32.4,3160.1042757,184.0,25.5,5.629754822712425,5.666714897538636,-0.08029994240164297,4.580201881877471,-0.23947997063390317
29,67,30.2,436.0,287.3,33.4,3332.7334933,175.8,26.0,5.586462262614867,5.629754822712425,-0.10071397560183075,4.6029922151221125,-0.25045936196117263
29,68,32.8,449.0,296.0,34.8,3639.507708,189.7,31.3,5.662107310359162,5.586462262614867,-0.05918887139033065,4.649986319648976,-0.10599928923432107
29,69,33.3,457.0,302.8,36.7,3897.9017597,198.6,31.9,5.702903620941983,5.662107310359162,-0.0972193580741266,4.66541692194439,-0.14017074526972587
29,70,38.9,488.0,341.3,38.8,4377.305192,189.5,33.8,5.601942574462967,5.702903620941983,0.0025740039951728426,4.7257683144274525,-0.13795944414025466
29,71,44.0,514.0,361.6,40.5,4597.2150233,190.5,33.6,5.601336831503899,5.601942574462967,0.08288765980576765,4.7319039953007245,-0.1867759071433348
29,72,40.6,535.0,380.9,41.8,4786.3374782,198.6,33.7,5.631022625022521,5.601336831503899,-0.0291282729230236,4.740624440074707,-0.2153985021723944
29,73,40.3,551.0,395.3,44.4,5256.9445172,201.5,36.3,5.6378792202370125,5.631022625022521,-0.09688800048554183,4.7740657772453,-0.201421728167374
29,74,41.9,573.0,414.6,49.3,5525.2345113,204.7,37.8,5.6451170093803045,5.6378792202370125,-0.1626382541205524,4.719156889920688,-0.2656149784231024
29,75,44.5,590.0,431.0,53.8,6103.5973677,205.2,40.3,5.637999560092632,5.6451170093803045,-0.18978427799554415,4.731360141579679,-0.2889219982151014
29,76,44.9,610.0,450.3,56.9,6572.0053083,201.4,42.5,5.608837910144293,5.637999560092632,-0.23685754638407666,4.749278945739094,-0.291791265201914
29,77,49.3,634.0,472.5,60.6,7269.1194735,190.8,44.7,5.545236966517614,5.608837910144293,-0.20637081202662447,4.787095552304012,-0.30432139145574566
29,78,54.3,666.0,500.4,65.2,8207.034904,187.0,49.5,5.51699050880222,5.545236966517614,-0.18293524199271755,4.835287511642855,-0.2754867993579627
29,79,57.1,702.0,530.3,72.6,9016.3030832,183.3,53.7,5.491614674728386,5.51699050880222,-0.2401608051687857,4.8218247494729205,-0.30155192031593125
29,80,63.1,799.0,616.2,82.4,9886.046466,177.7,56.4,5.439886094764312,5.491614674728386,-0.26686466736825865,4.787294157122508,-0.37911627841141293
29,81,63.3,845.0,651.8,90.9,10682.120055,171.9,59.2,5.406511773342516,5.439886094764312,-0.3618746720333028,4.766566598653313,-0.4288384592934732
29,82,71.6,881.0,680.8,96.5,10913.025378,165.1,67.6,5.364340399603098,5.406511773342516,-0.29844793437834044,4.728169335248814,-0.3559350252960219
29,83,81.9,891.0,689.4,99.6,11571.655323,159.2,76.5,5.326684046798327,5.364340399603098,-0.19566317373152867,4.75515171563153,-0.2638714237580624
29,84,99.8,911.0,706.8,103.9,12056.556501,136.6,88.5,5.170852103951106,5.326684046798327,-0.040260714787763496,4.753935000807358,-0.16042634609129788
29,85,109.3,940.0,729.0,107.6,12701.991856,146.7,97.6,5.242595828404328,5.170852103951106,0.015675747454808858,4.771093451476158,-0.0975431543086372
29,86,106.6,967.0,751.1,109.6,13280.354712,142.6,99.9,5.212703204741524,5.242595828404328,-0.02775386278217099,4.797203758400761,-0.09266768885940725
29,87,114.0,1007.0,782.0,113.6,13991.763016,147.7,103.9,5.248059341710586,5.212703204741524,0.003514942107444592,4.813540573161035,-0.08925460818186917
29,88,129.6,1054.0,816.0,118.3,15121.0,141.9,113.5,5.211055958303198,5.248059341710586,0.09122901293383315,4.850616014128328,-0.041420934062883726
29,89,145.6,1111.0,860.0,124.0,16295.0,137.9,125.6,5.182612185191332,5.211055958303198,0.16058157015754865,4.878332025666625,0.012820688429061469
29,90,173.7,1174.5,909.2,130.7,16142.0,137.3,130.2,5.178201024894505,5.182612185191332,0.28442505261688306,4.816275229254141,-0.0038328908557074405
29,91,186.3,1254.6,965.6,136.2,16382.0,115.5,144.4,5.0110929358411695,5.178201024894505,0.313233883892131,4.789814056360135,0.05846283274331389
29,92,193.8,1296.7,993.9,140.3,17711.0,110.0,165.7,4.966421622373295,5.0110929358411695,0.32304371234825063,4.838158207348217,0.16639593732410177
30,64,24.7,659.0,454.9,31.0,2487.4187594,223.9,26.8,5.7818454435312585,5.770003242058706,-0.22718396085121476,4.385013604476579,-0.14558531696833527
30,65,24.7,673.0,465.5,31.5,2632.1535451,233.8,27.2,5.823099281965574,5.7818454435312585,-0.24318430219765588,4.425570082715988,-0.14677057252963582
30,66,25.9,676.0,468.4,32.4,2845.3288109,287.6,29.6,6.028441070166293,5.823099281965574,-0.22391545409279165,4.475275492092658,-0.09038406146826894
30,67,26.5,691.0,480.0,33.4,3025.9667993,297.9,30.3,6.06111157958497,6.028441070166293,-0.23141116699047823,4.506430022494484,-0.09740818746733117
30,68,29.9,703.0,489.6,34.8,3259.3376166,264.0,32.0,5.937717263758865,6.06111157958497,-0.15175890638378786,4.539661881843413,-0.083881483980702
30,69,29.9,717.0,505.0,36.7,3493.830409,248.5,33.4,5.865960256860944,5.937717263758865,-0.20491827466388393,4.555977196676431,-0.09422085507786997
30,70,31.4,737.0,517.6,38.8,3659.8827213,265.7,37.7,5.935753001768414,5.865960256860944,-0.21161235371502005,4.546766135892129,-0.028760152175262572
30,71,34.1,759.0,537.8,40.5,3880.9118127,278.0,38.8,5.972136147251502,5.935753001768414,-0.1720045898230223,4.562523434169078,-0.042881727483265804
30,72,36.1,775.0,554.2,41.8,4114.28263,296.2,40.0,6.026372298758167,5.972136147251502,-0.14660347419187525,4.589323427884954,-0.04401688541677421
30,73,36.9,793.0,571.5,44.4,4600.097841,279.0,39.8,5.958770520221348,6.026372298758167,-0.18502791839169763,4.6405933825954175,-0.10937255714778711
30,74,37.9,805.0,586.9,49.3,4961.3738178,269.8,41.3,5.91366877362793,5.958770520221348,-0.2629729689602638,4.611513879713779,-0.17706158108165734
30,75,40.8,815.0,599.5,53.8,5317.0399191,269.1,41.8,5.902175196506154,5.91366877362793,-0.2765913857576227,4.593398554132377,-0.2523771276370282
30,76,43.9,829.0,615.9,56.9,5830.9045072,290.5,47.1,5.9687391187342635,5.902175196506154,-0.25938102105115957,4.629632073210787,-0.18902234010991315
30,77,45.0,850.0,638.0,60.6,6362.7206966,278.8,47.0,5.917392745025941,5.9687391187342635,-0.297632403304949,4.653916454270335,-0.25414729136521025
30,78,49.7,869.0,658.3,65.2,7041.5156219,269.6,52.5,5.874621749829713,5.917392745025941,-0.27145453583002416,4.682119244250221,-0.21664629933502919
30,79,53.2,887.0,676.6,72.6,7863.9233579,254.6,54.5,5.810458412086278,5.874621749829713,-0.3109065254831516,4.68507599400522,-0.2867642201615519
30,80,55.3,921.0,702.6,82.4,8721.1123214,247.8,58.9,5.783294265618622,5.810458412086278,-0.3988125283871371,4.661916631646118,-0.3357443462578851
30,81,58.4,936.0,719.0,90.9,9604.1067119,245.4,61.0,5.766643651033356,5.783294265618622,-0.4424441113492519,4.660186067289234,-0.39888613701012193
30,82,67.0,951.0,733.4,96.5,10404.074946,239.8,66.8,5.739628049501579,5.766643651033356,-0.36485038895397415,4.680409821773204,-0.3678399278023403
30,83,74.7,959.0,742.1,99.6,11282.581436,232.9,77.0,5.707016246797646,5.739628049501579,-0.2876820724517808,4.7298531849883885,-0.2573567427368686
30,84,90.5,977.0,760.4,103.9,12609.87796,215.1,90.6,5.621745077702193,5.707016246797646,-0.13807904739930138,4.7988068527736445,-0.13697468505624816
30,85,89.2,998.0,778.7,107.6,13589.362207,201.1,95.5,5.55192971050713,5.621745077702193,-0.18753960814172022,4.838621927263965,-0.11929440024099948
30,86,100.0,1027.0,802.8,109.6,14550.894854,195.9,104.9,5.52389591795687,5.55192971050713,-0.0916671885258238,4.888570398187681,-0.04382985911166357
30,87,102.0,1057.0,825.0,113.6,15902.874829,195.1,113.8,5.521318847164622,5.52389591795687,-0.10771069300277987,4.941571672433028,0.0017590154051796245
30,88,113.5,1085.0,843.0,118.3,17201.0,180.4,123.7,5.4475449156012274,5.521318847164622,-0.041420934062883726,4.979499029662049,0.04463550841410116
30,89,125.9,1107.0,858.0,124.0,17829.0,172.9,129.7,5.40751822590992,5.4475449156012274,0.01520637544526467,4.968300058429733,0.04494252571736127
30,90,135.9,1111.0,861.1,130.7,18475.0,152.4,143.7,5.2813137911900565,5.40751822590992,0.03901470052692196,4.951269125186227,0.09482317245480303
30,91,153.9,1107.0,855.1,136.2,18710.0,144.8,150.1,5.233543991498343,5.2813137911900565,0.12217864712942175,4.922689025552724,0.09717734492400429
30,92,164.4,1113.0,965.5,140.3,20889.0,143.7,168.0,5.109896042491955,5.233543991498343,0.15851949551366415,5.003194996502241,0.18018099229484366
31,64,30.0,6680.0,4702.4,31.0,3057.5661578,135.6,26.9,5.260754346372334,5.302389041702891,-0.03278982282299084,4.591387300716166,-0.1418609178773529
31,65,30.0,6781.0,4773.3,31.5,3219.0689336,138.0,26.5,5.278340379259126,5.260754346372334,-0.048790164169432056,4.626859899838739,-0.17284281283941083
31,66,30.1,6911.0,4877.1,32.4,3436.6032848,144.9,29.8,5.324607413509743,5.278340379259126,-0.07363325104345352,4.664080422542339,-0.08365002928692483
31,67,34.2,6981.0,4945.0,33.4,3633.2631275,131.1,30.1,5.220775598683243,5.324607413509743,0.02366974408590492,4.6893305566733625,-0.10403072822782462
31,68,34.5,7070.0,5037.2,34.8,3909.0263706,130.2,32.0,5.208081837533396,5.220775598683243,-0.008658062743114541,4.7214262251141,-0.083881483980702
31,69,38.6,7148.0,5163.3,36.7,4139.7446218,121.2,32.2,5.122698760970488,5.208081837533396,0.05047552141026058,4.7256126243006475,-0.130810302510162
31,70,41.0,7168.0,5153.6,38.8,4505.5978487,120.7,38.4,5.123239304181317,5.122698760970488,0.055151820075080064,4.754655622421848,-0.010362787035546547
31,71,41.7,7273.0,5275.8,40.5,4830.8007171,125.1,41.3,5.150151952014395,5.123239304181317,0.02919915469226235,4.7814655387320375,0.019560525854493572
31,72,42.1,7322.0,5359.2,41.8,5094.4787185,128.4,42.7,5.167219195741985,5.150151952014395,0.007151401157625307,4.803016288526783,0.021302580703868406
31,73,48.9,7316.0,5402.9,44.4,5593.2696044,120.2,44.0,5.092284906175243,5.167219195741985,0.09653792704264724,4.8360798281193675,-0.009049835519917927
31,74,50.2,7312.0,5450.4,49.3,6039.3248901,121.4,44.2,5.092918712299926,5.092284906175243,0.018090945649039264,4.8081234304708795,-0.10919929196499184
31,75,52.8,7313.0,5503.8,53.8,6568.8782096,122.3,45.9,5.090691866220413,5.092918712299926,-0.01876227645552289,4.804824885379321,-0.15880835010123923
31,76,53.6,7312.0,5554.3,56.9,7036.906662,122.4,50.1,5.082238801679996,5.090691866220413,-0.05974627305552884,4.817628616855435,-0.12727433304146601
31,77,56.9,7306.0,5596.9,60.6,7551.0787647,122.8,51.7,5.077040071050833,5.082238801679996,-0.06299955194298355,4.825150821702756,-0.15883711156088526
31,78,61.9,7316.0,5649.3,65.2,8326.7315522,123.9,57.4,5.078006875486148,5.077040071050833,-0.051939289242056895,4.849766818546489,-0.12741516560708663
31,79,63.5,7332.0,5702.7,72.6,9119.962873,123.8,60.0,5.069975943329874,5.078006875486148,-0.1339250159321043,4.833256090286358,-0.1906203596086497
31,80,66.4,7364.0,6708.8,82.4,10118.643303,124.3,61.3,4.915881164453135,5.069975943329874,-0.21588838043303787,4.810549435970676,-0.2958055939732604
31,81,68.7,7404.0,5804.6,90.9,11177.749942,127.9,64.8,5.094618396635746,4.915881164453135,-0.28001080195512956,4.811920467846693,-0.3384543978252042
31,82,76.2,7438.0,5852.1,96.5,12130.286722,126.3,69.8,5.078461453672464,5.094618396635746,-0.23618154565233965,4.833917630741661,-0.32390899857661354
31,83,92.1,7468.0,5898.7,99.6,13182.801411,121.3,81.7,5.034162053979058,5.078461453672464,-0.07828722132929145,4.885506171032108,-0.19810816272459522
31,84,101.1,7515.0,5957.8,103.9,14383.634976,117.8,91.1,5.001188009006276,5.034162053979058,-0.027318772078756104,4.930417481198566,-0.1314710938392692
31,85,104.7,7568.0,6014.1,107.6,15321.889197,116.9,98.7,4.991140987931197,5.001188009006276,-0.02732152985119282,4.958617103695209,-0.08633570128824804
31,86,114.5,7625.0,6075.2,109.6,16133.79771,115.5,104.9,4.976487941959923,4.991140987931197,0.043737448480379165,4.991834212786142,-0.04382985911166357
31,87,119.6,7672.0,6083.0,113.6,17317.052741,111.6,110.0,4.947000392189779,4.976487941959923,0.051469335229480426,5.026763496280373,-0.032203140494634706
31,88,131.8,7721.0,6119.0,118.3,18998.0,107.8,112.3,4.912822863321172,4.947000392189779,0.10806185108406585,5.078865218465786,-0.05204990923994357
31,89,139.5,7736.0,6112.0,124.0,20218.0,103.0,122.8,4.870359694516409,4.912822863321172,0.11778303565638346,5.094047010108966,-0.009724549891994744
31,90,149.3,7740.0,6115.2,130.7,21328.0,98.6,133.7,4.826695474146408,4.870359694516409,0.13305308391496862,5.094871421788314,0.022693863477721277
31,91,180.4,7770.0,6100.2,136.2,21884.0,86.7,143.2,4.704402490639019,4.826695474146408,0.28105221391311136,5.0793866614683045,0.05011786081113321
31,92,191.1,7799.1,6104.2,140.3,23074.0,86.6,174.7,4.706331099146114,4.704402490639019,0.3090138641378119,5.10267873437882,0.21928723003159548
32,64,30.2,1008.0,621.9,31.0,1931.0340497,89.9,24.0,4.981642081999045,5.0126028303925665,-0.02614528010432236,4.131823710983141,-0.25593337413720063
32,65,30.2,1014.0,629.6,31.5,2031.5651065,96.3,24.2,5.0440418058520144,4.981642081999045,-0.042145621450763504,4.166574217568992,-0.26363491266894673
32,66,30.4,1009.0,628.6,32.4,2156.181729,96.5,29.6,5.042762904335082,5.0440418058520144,-0.06371581438610774,4.197935795567094,-0.09038406146826894
32,67,31.5,1002.0,629.6,33.4,2254.6183888,95.5,29.2,5.023794832028301,5.042762904335082,-0.0585683541510673,4.21218010871977,-0.13438719070841865
32,68,33.7,994.0,632.5,34.8,2433.6893337,99.9,31.2,5.056226671709407,5.023794832028301,-0.03211954942211243,4.247546242507468,-0.10919929196499197
32,69,37.9,994.0,619.0,36.7,2563.5419488,87.0,33.3,4.939540052626562,5.056226671709407,0.0321743570278559,4.246368399906855,-0.0972193580741266
32,70,39.7,1016.0,675.9,38.8,2785.5480326,90.0,34.6,4.907393162362384,4.939540052626562,0.022930941063917108,4.273779666481211,-0.11456656456554913
32,71,41.7,1050.0,708.7,40.5,3026.4036895,92.6,36.6,4.921402278987492,4.907393162362384,0.02919915469226235,4.31382831831079,-0.1012537337051728
32,72,41.1,1073.0,732.8,41.8,3286.1089196,99.3,37.2,4.979486500321905,4.921402278987492,-0.016888218028521626,4.364563105078337,-0.11658757825160966
32,73,41.8,1097.0,758.8,44.4,3605.5044647,98.9,36.5,4.962705460843037,4.979486500321905,-0.06034312990746851,4.396977505220462,-0.1959272088497332
32,74,43.7,1120.0,782.9,49.3,3928.0416053,100.3,37.8,4.966244685343161,4.962705460843037,-0.12057597894709983,4.37797218035027,-0.2656149784231024
32,75,46.3,1146.0,810.9,53.8,4432.7912864,103.1,40.5,4.981587546347088,4.966244685343161,-0.15013150607555042,4.411511284673309,-0.2839714930552452
32,76,49.5,1172.0,837.9,56.9,4847.4818958,102.4,43.4,4.964454921123124,4.981587546347088,-0.13932267155764055,4.444919311227676,-0.270835900025926
32,77,51.6,1195.0,862.9,60.6,5266.3612992,102.4,44.7,4.954489367456756,4.964454921123124,-0.16077322058775173,4.46480005442615,-0.30432139145574566
32,78,56.0,1215.0,882.2,65.2,5920.860367,103.1,49.5,4.9557799591267235,4.954489367456756,-0.15210777819745813,4.508777580649247,-0.2754867993579627
32,79,57.6,1241.0,905.3,72.6,6555.4626631,101.0,53.7,4.930526921564472,4.9557799591267235,-0.23144235412890468,4.5030890535848975,-0.30155192031593125
32,80,62.6,1303.0,951.6,82.4,7168.0737906,102.7,57.2,4.946091915630555,4.930526921564472,-0.27482015880937316,4.465806812133898,-0.36503153852967374
32,81,63.0,1328.0,971.9,90.9,7683.2954568,103.0,62.7,4.94690539975659,4.946091915630555,-0.36662527479190055,4.43704382886045,-0.3713985535445581
32,82,69.4,1359.0,994.0,96.5,8046.6733392,97.5,68.1,4.892619585498371,4.94690539975659,-0.3296561408321813,4.423471026867623,-0.3485657951894737
32,83,79.6,1399.0,1023.9,99.6,8546.1870278,96.3,80.5,4.87960714888879,4.892619585498371,-0.22414807174021528,4.452078336208959,-0.2129049801660348
32,84,90.2,1424.0,1042.3,103.9,8896.9985281,88.9,92.8,4.799552145746503,4.87960714888879,-0.14139947103660383,4.450040356701784,-0.11298225831302688
32,85,97.5,1450.0,1061.5,107.6,9619.565499,88.0,95.1,4.789217368749516,4.799552145746503,-0.09856826972388248,4.493133728487918,-0.12349167817633944
32,86,101.2,1479.0,1085.6,109.6,9889.7427142,88.2,103.5,4.788840317202886,4.789217368749516,-0.07973861766054995,4.502416035022289,-0.05726576180849131
